producto_id,familia,categoria,subfamilia_slug,nombre,referencia,precio_eur,gama_marca,grosor_nm,cabos,formato,longitud_m,contenido_cantidad,contenido_unidad,color_nombre,color_codigo,cremallera_maya,cremallera_material,cremallera_tipo,cremallera_largo_cm,ancho_mm,acabado,aguja_sistema,aguja_calibre,soporte,es_pack,unidades_pack,es_outlet,eje_variedad,kits,n_kits,kit_a_marroquineria,kit_b_tapiceria,kit_c_bolsos,kit_d_costura_tecnica,kit_e_bordado,kit_f_acabado,url
713-R+43699,HILOS,Mara 70,mara-70,BOBINA HILO MARRÓN MARA 70 700 MTS. C/ 0724,R-43699,2.77,MARA,70,,Bobina,700.0,,,Marrón,0724,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/713-R+43699.html
8200-R+43647+UKMWS,HILOS,Mara 70,mara-70,BOBINA HILO MARRÓN MARA 70 700 MTS. C/ 0767,R-43647-UKMWS,2.77,MARA,70,,Bobina,700.0,,,Marrón,0767,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/8200-R+43647+UKMWS.html
8349-R+43647+TVWDS,HILOS,Mara 70,mara-70,BOBINA HILO MARRÓN MARA 70 700 MTS. C/ 0868,R-43647-TVWDS,2.77,MARA,70,,Bobina,700.0,,,Marrón,0868,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/8349-R+43647+TVWDS.html
8877-R+43647+AIIRA,HILOS,Mara 70,mara-70,BOBINA HILO MARRÓN MARA 70 700 MTS. C/ 0887,R-43647-AIIRA,2.77,MARA,70,,Bobina,700.0,,,Marrón,0887,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/8877-R+43647+AIIRA.html
2508-R+48826+OF02R,HILOS,Mara 70,mara-70,BOBINA HILO MARRÓN MARA 70/3 700 MTS. C/ 0199,R-48826-OF02R,2.77,MARA,70,3,Bobina,700.0,,,Marrón,0199,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2508-R+48826+OF02R.html
2561-R+48826+RVQWQ,HILOS,Mara 70,mara-70,BOBINA HILO MARRÓN MARA 70/3 700 MTS. C/ 0241,R-48826-RVQWQ,2.77,MARA,70,3,Bobina,700.0,,,Marrón,0241,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2561-R+48826+RVQWQ.html
2442-R+48826+6ZCQE,HILOS,Mara 70,mara-70,BOBINA HILO MARRÓN OSCURO MARA 70 700 MTS. C/ 0175,R-48826-6ZCQE,2.77,MARA,70,,Bobina,700.0,,,Marrón Oscuro,0175,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2442-R+48826+6ZCQE.html
710-R+43695,HILOS,Mara 70,mara-70,BOBINA HILO MARRÓN OSCURO MARA 70 700 MTS. C/ 0696,R-43695,2.77,MARA,70,,Bobina,700.0,,,Marrón Oscuro,0696,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/710-R+43695.html
7552-R+43647+UZBA7,HILOS,Mara 70,mara-70,BOBINA HILO MARRÓN OSCURO MARA 70 700 MTS. C/ 0697,R-43647-UZBA7,2.77,MARA,70,,Bobina,700.0,,,Marrón Oscuro,0697,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/7552-R+43647+UZBA7.html
6120-R+43647+Z6D9R,HILOS,Mara 70,mara-70,BOBINA HILO MARRÓN OSCURO MARA 70 700 MTS. C/ 3927,R-43647-Z6D9R,2.77,MARA,70,,Bobina,700.0,,,Marrón Oscuro,3927,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/6120-R+43647+Z6D9R.html
2683-R+48826+TEDZH,HILOS,Mara 70,mara-70,BOBINA HILO MORADO 70 700 MTS. C/ 0373,R-48826-TEDZH,2.77,MARA,70,,Bobina,700.0,,,Morado,0373,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2683-R+48826+TEDZH.html
7172-R+43647+JVMEI,HILOS,Mara 70,mara-70,BOBINA HILO MORADO LILA MARA 70 700 MTS. C/ 3904,R-43647-JVMEI,2.77,MARA,70,,Bobina,700.0,,,Morado,3904,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/7172-R+43647+JVMEI.html
2510-R+48826+KXWZ5,HILOS,Mara 70,mara-70,BOBINA HILO MORADO MALVA MARA 70 700 MTS. C/ 0202,R-48826-KXWZ5,2.77,MARA,70,,Bobina,700.0,,,Morado,0202,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2510-R+48826+KXWZ5.html
2406-R+48826,HILOS,Mara 70,mara-70,BOBINA HILO MORADO MALVA MARA 70 700 MTS. C/ 0442,R-48826,2.77,MARA,70,,Bobina,700.0,,,Morado,0442,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2406-R+48826.html
2361-R+43666+5NU82,HILOS,Mara 70,mara-70,BOBINA HILO MORADO MARA 70 700 MTS. C/ 0086,R-43666-5NU82,2.77,MARA,70,,Bobina,700.0,,,Morado,0086,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2361-R+43666+5NU82.html
2377-R+43666+EUU2K,HILOS,Mara 70,mara-70,BOBINA HILO MORADO MARA 70 700 MTS. C/ 0108,R-43666-EUU2K,2.77,MARA,70,,Bobina,700.0,,,Morado,0108,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2377-R+43666+EUU2K.html
2421-R+48826+PIDKA,HILOS,Mara 70,mara-70,BOBINA HILO MORADO MARA 70 700 MTS. C/ 0158,R-48826-PIDKA,2.77,MARA,70,,Bobina,700.0,,,Morado,0158,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2421-R+48826+PIDKA.html
2512-R+48826+9AOS2,HILOS,Mara 70,mara-70,BOBINA HILO MORADO MARA 70 700 MTS. C/ 0203,R-48826-9AOS2,2.77,MARA,70,,Bobina,700.0,,,Morado,0203,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2512-R+48826+9AOS2.html
2576-R+48826+RYBA1,HILOS,Mara 70,mara-70,BOBINA HILO MORADO MARA 70 700 MTS. C/ 0257,R-48826-RYBA1,2.77,MARA,70,,Bobina,700.0,,,Morado,0257,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2576-R+48826+RYBA1.html
2580-R+48826+IXW9P,HILOS,Mara 70,mara-70,BOBINA HILO MORADO MARA 70 700 MTS. C/ 0259,R-48826-IXW9P,2.77,MARA,70,,Bobina,700.0,,,Morado,0259,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2580-R+48826+IXW9P.html
2620-R+48826+VQJVO,HILOS,Mara 70,mara-70,BOBINA HILO MORADO MARA 70 700 MTS. C/ 0291,R-48826-VQJVO,2.77,MARA,70,,Bobina,700.0,,,Morado,0291,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2620-R+48826+VQJVO.html
2699-R+48826+OXQGG,HILOS,Mara 70,mara-70,BOBINA HILO MORADO MARA 70 700 MTS. C/ 0391,R-48826-OXQGG,2.77,MARA,70,,Bobina,700.0,,,Morado,0391,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2699-R+48826+OXQGG.html
2701-R+48826+ACRU4,HILOS,Mara 70,mara-70,BOBINA HILO MORADO MARA 70 700 MTS. C/ 0392,R-48826-ACRU4,2.77,MARA,70,,Bobina,700.0,,,Morado,0392,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2701-R+48826+ACRU4.html
712-R+43698,HILOS,Mara 70,mara-70,BOBINA HILO MORADO MARA 70 700 MTS. C/ 0716,R-43698,2.77,MARA,70,,Bobina,700.0,,,Morado,0716,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/712-R+43698.html
8783-R+43647+APFWO,HILOS,Mara 70,mara-70,BOBINA HILO MORADO MARA 70 700 MTS. C/ 0810,R-43647-APFWO,2.77,MARA,70,,Bobina,700.0,,,Morado,0810,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/8783-R+43647+APFWO.html
9459-R+43647+TVSXO,HILOS,Mara 70,mara-70,BOBINA HILO MORADO MARA 70 700 MTS. C/ 0912,R-43647-TVSXO,2.77,MARA,70,,Bobina,700.0,,,Morado,0912,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/9459-R+43647+TVSXO.html
2321-R+43666+67F6I,HILOS,Mara 70,mara-70,BOBINA HILO MORADO OSCURO MARA 70 700 MTS. C/ 0032,R-43666-67F6I,2.77,MARA,70,,Bobina,700.0,,,Morado Oscuro,0032,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2321-R+43666+67F6I.html
2391-R+43666+GNVN9,HILOS,Mara 70,mara-70,BOBINA HILO MORADO OSCURO MARA 70 700 MTS. C/ 0130,R-43666-GNVN9,2.77,MARA,70,,Bobina,700.0,,,Morado Oscuro,0130,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2391-R+43666+GNVN9.html
2652-R+48826+AN9KR,HILOS,Mara 70,mara-70,BOBINA HILO MORADO OSCURO MARA 70 700 MTS. C/ 0324,R-48826-AN9KR,2.77,MARA,70,,Bobina,700.0,,,Morado Oscuro,0324,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2652-R+48826+AN9KR.html
4996-R+43647+19MTF,HILOS,Mara 70,mara-70,BOBINA HILO MORADO OSCURO MARA 70 700 MTS. C/ 3808,R-43647-19MTF,2.77,MARA,70,,Bobina,700.0,,,Morado Oscuro,3808,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/4996-R+43647+19MTF.html
2628-R+48826+ZYBOA,HILOS,Mara 70,mara-70,BOBINA HILO NARANJA 70 700 MTS. C/ 0300,R-48826-ZYBOA,2.77,MARA,70,,Bobina,700.0,,,Naranja,0300,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2628-R+48826+ZYBOA.html
717-R+43703,HILOS,Mara 70,mara-70,BOBINA HILO NARANJA FLUOR MARA 70 700 MTS. C/ 3871,R-43703,2.77,MARA,70,,Bobina,700.0,,,Naranja Flúor,3871,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/717-R+43703.html
2383-R+43666+E4L1R,HILOS,Mara 70,mara-70,BOBINA HILO NARANJA MARA 70 700 MTS. C/ 0114,R-43666-E4L1R,2.77,MARA,70,,Bobina,700.0,,,Naranja,0114,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2383-R+43666+E4L1R.html
2419-R+48826+UPFPB,HILOS,Mara 70,mara-70,BOBINA HILO NARANJA MARA 70 700 MTS. C/ 0155,R-48826-UPFPB,2.77,MARA,70,,Bobina,700.0,,,Naranja,0155,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2419-R+48826+UPFPB.html
699-R+43657,HILOS,Mara 70,mara-70,BOBINA HILO NARANJA MARA 70 700 MTS. C/ 0188,R-43657,2.77,MARA,70,,Bobina,700.0,,,Naranja,0188,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/699-R+43657.html
2570-R+48826+KJI6S,HILOS,Mara 70,mara-70,BOBINA HILO NARANJA MARA 70 700 MTS. C/ 0251,R-48826-KJI6S,2.77,MARA,70,,Bobina,700.0,,,Naranja,0251,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2570-R+48826+KJI6S.html
2612-R+48826+BJSEI,HILOS,Mara 70,mara-70,BOBINA HILO NARANJA MARA 70 700 MTS. C/ 0285,R-48826-BJSEI,2.77,MARA,70,,Bobina,700.0,,,Naranja,0285,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2612-R+48826+BJSEI.html
2668-R+48826+2VPBI,HILOS,Mara 70,mara-70,BOBINA HILO NARANJA MARA 70 700 MTS. C/ 0350,R-48826-2VPBI,2.77,MARA,70,,Bobina,700.0,,,Naranja,0350,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2668-R+48826+2VPBI.html
705-R+43665,HILOS,Mara 70,mara-70,BOBINA HILO NARANJA MARA 70 700 MTS. C/ 0351,R-43665,2.77,MARA,70,,Bobina,700.0,,,Naranja,0351,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/705-R+43665.html
2670-R+48826+0TFAJ,HILOS,Mara 70,mara-70,BOBINA HILO NARANJA MARA 70 700 MTS. C/ 0362,R-48826-0TFAJ,2.77,MARA,70,,Bobina,700.0,,,Naranja,0362,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2670-R+48826+0TFAJ.html
9453-R+43647+PN6FQ,HILOS,Mara 70,mara-70,BOBINA HILO NARANJA MARA 70 700 MTS. C/ 0982,R-43647-PN6FQ,2.77,MARA,70,,Bobina,700.0,,,Naranja,0982,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/9453-R+43647+PN6FQ.html
692-R+43647,HILOS,Mara 70,mara-70,BOBINA HILO NEGRO MARA 70 700 MTS. C/ 0000,R-43647,2.77,MARA,70,,Bobina,700.0,,,Negro,0000,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/692-R+43647.html
7746-R+43647+CN7D4,HILOS,Mara 70,mara-70,BOBINA HILO NEGRO MARA 70 700 MTS. C/ 0799,R-43647-CN7D4,2.77,MARA,70,,Bobina,700.0,,,Negro,0799,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/7746-R+43647+CN7D4.html
2425-R+48826+SSLKT,HILOS,Mara 70,mara-70,BOBINA HILO NEGRO MARA 70/3 700 MTS. C/ 0163,R-48826-SSLKT,2.77,MARA,70,3,Bobina,700.0,,,Negro,0163,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2425-R+48826+SSLKT.html
2539-R+48826+UYYNL,HILOS,Mara 70,mara-70,BOBINA HILO ROJO BURDEOS 70 700 MTS. C/ 0221,R-48826-UYYNL,2.77,MARA,70,,Bobina,700.0,,,Rojo,0221,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2539-R+48826+UYYNL.html
2313-R+43666+GYT6P,HILOS,Mara 70,mara-70,BOBINA HILO ROJO BURDEOS MARA 70 700 MTS. C/ 0022,R-43666-GYT6P,2.77,MARA,70,,Bobina,700.0,,,Rojo,0022,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2313-R+43666+GYT6P.html
2440-R+48826+0RCZ9,HILOS,Mara 70,mara-70,BOBINA HILO ROJO BURDEOS MARA 70 700 MTS. C/ 0174,R-48826-0RCZ9,2.77,MARA,70,,Bobina,700.0,,,Rojo,0174,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2440-R+48826+0RCZ9.html
8781-R+43647+S9MEA,HILOS,Mara 70,mara-70,BOBINA HILO ROJO BURDEOS MARA 70 700 MTS. C/ 0368,R-43647-S9MEA,2.77,MARA,70,,Bobina,700.0,,,Rojo,0368,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/8781-R+43647+S9MEA.html
2678-R+48826+D12TM,HILOS,Mara 70,mara-70,BOBINA HILO ROJO BURDEOS MARA 70 700 MTS. C/ 0369,R-48826-D12TM,2.77,MARA,70,,Bobina,700.0,,,Rojo,0369,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2678-R+48826+D12TM.html
2685-R+48826+VSLFA,HILOS,Mara 70,mara-70,BOBINA HILO ROJO BURDEOS MARA 70 700 MTS. C/ 0375,R-48826-VSLFA,2.77,MARA,70,,Bobina,700.0,,,Rojo,0375,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2685-R+48826+VSLFA.html
8771-R+43647+TSDTS,HILOS,Mara 70,mara-70,BOBINA HILO ROJO BURDEOS MARA 70 700 MTS. C/ 0517,R-43647-TSDTS,2.77,MARA,70,,Bobina,700.0,,,Rojo,0517,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/8771-R+43647+TSDTS.html
4986-R+43647+7VO0E,HILOS,Mara 70,mara-70,BOBINA HILO ROJO BURDEOS MARA 70 700 MTS. C/ 5039,R-43647-7VO0E,2.77,MARA,70,,Bobina,700.0,,,Rojo,5039,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/4986-R+43647+7VO0E.html
4994-R+43647+FJOWC,HILOS,Mara 70,mara-70,BOBINA HILO ROJO BURDEOS MARA 70 700 MTS. C/ 5515,R-43647-FJOWC,2.77,MARA,70,,Bobina,700.0,,,Rojo,5515,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/4994-R+43647+FJOWC.html
2547-R+48826+SAJ0S,HILOS,Mara 70,mara-70,BOBINA HILO ROJO BURDEOS MARA 70/3 700 MTS. C/ 0226,R-48826-SAJ0S,2.77,MARA,70,3,Bobina,700.0,,,Rojo,0226,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2547-R+48826+SAJ0S.html
4860-R+43647+WLYNK,HILOS,Mara 70,mara-70,BOBINA HILO ROJO CAOBA MARA 70 700 MTS. C/ 0837,R-43647-WLYNK,2.77,MARA,70,,Bobina,700.0,,,Rojo Caoba,0837,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/4860-R+43647+WLYNK.html
2689-R+48826+JF8DP,HILOS,Mara 70,mara-70,BOBINA HILO ROJO CARMIN MARA 70 700 MTS. C/ 0384,R-48826-JF8DP,2.77,MARA,70,,Bobina,700.0,,,Rojo,0384,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2689-R+48826+JF8DP.html
2305-R+43666+DO0EX,HILOS,Mara 70,mara-70,BOBINA HILO ROJO CORAL MARA 70 700 MTS. C/ 0016,R-43666-DO0EX,2.77,MARA,70,,Bobina,700.0,,,Rojo,0016,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2305-R+43666+DO0EX.html
9455-R+43647+GQ80H,HILOS,Mara 70,mara-70,BOBINA HILO ROJO CORAL MARA 70 700 MTS. C/ 0519,R-43647-GQ80H,2.77,MARA,70,,Bobina,700.0,,,Rojo,0519,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/9455-R+43647+GQ80H.html
715-R+43701,HILOS,Mara 70,mara-70,BOBINA HILO ROJO FLUOR MARA 70 700 MTS. C/ 3722,R-43701,2.77,MARA,70,,Bobina,700.0,,,Rojo Flúor,3722,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/715-R+43701.html
2301-R+43666+RVMRK,HILOS,Mara 70,mara-70,BOBINA HILO ROJO MARA 70 700 MTS. C/ 0012,R-43666-RVMRK,2.77,MARA,70,,Bobina,700.0,,,Rojo,0012,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2301-R+43666+RVMRK.html
2319-R+43666+ICTN9,HILOS,Mara 70,mara-70,BOBINA HILO ROJO MARA 70 700 MTS. C/ 0026,R-43666-ICTN9,2.77,MARA,70,,Bobina,700.0,,,Rojo,0026,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2319-R+43666+ICTN9.html
2411-R+48826+IVX6J,HILOS,Mara 70,mara-70,BOBINA HILO ROJO MARA 70 700 MTS. C/ 0046,R-48826-IVX6J,2.77,MARA,70,,Bobina,700.0,,,Rojo,0046,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2411-R+48826+IVX6J.html
2359-R+43666+QSF02,HILOS,Mara 70,mara-70,BOBINA HILO ROJO MARA 70 700 MTS. C/ 0082,R-43666-QSF02,2.77,MARA,70,,Bobina,700.0,,,Rojo,0082,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2359-R+43666+QSF02.html
698-R+43654,HILOS,Mara 70,mara-70,BOBINA HILO ROJO MARA 70 700 MTS. C/ 0156,R-43654,2.77,MARA,70,,Bobina,700.0,,,Rojo,0156,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/698-R+43654.html
2672-R+48826+AZAF0,HILOS,Mara 70,mara-70,BOBINA HILO ROJO MARA 70 700 MTS. C/ 0364,R-48826-AZAF0,2.77,MARA,70,,Bobina,700.0,,,Rojo,0364,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2672-R+48826+AZAF0.html
2674-R+48826+MSDA7,HILOS,Mara 70,mara-70,BOBINA HILO ROJO MARA 70 700 MTS. C/ 0365,R-48826-MSDA7,2.77,MARA,70,,Bobina,700.0,,,Rojo,0365,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2674-R+48826+MSDA7.html
2676-R+48826+BCUA2,HILOS,Mara 70,mara-70,BOBINA HILO ROJO MARA 70 700 MTS. C/ 0367,R-48826-BCUA2,2.77,MARA,70,,Bobina,700.0,,,Rojo,0367,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2676-R+48826+BCUA2.html
2687-R+48826+QYZXP,HILOS,Mara 70,mara-70,BOBINA HILO ROJO MARA 70 700 MTS. C/ 0383,R-48826-QYZXP,2.77,MARA,70,,Bobina,700.0,,,Rojo,0383,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2687-R+48826+QYZXP.html
2584-R+48826+R2EOH,HILOS,Mara 70,mara-70,BOBINA HILO ROJO VINO 70 700 MTS. C/ 0262,R-48826-R2EOH,2.77,MARA,70,,Bobina,700.0,,,Rojo,0262,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2584-R+48826+R2EOH.html
2369-R+43666+QAX68,HILOS,Mara 70,mara-70,BOBINA HILO ROSA CLARO MARA 70 700 MTS. C/ 0096,R-43666-QAX68,2.77,MARA,70,,Bobina,700.0,,,Rosa Claro,0096,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2369-R+43666+QAX68.html
2429-R+48826+1Q1RR,HILOS,Mara 70,mara-70,BOBINA HILO ROSA CLARO MARA 70 700 MTS. C/ 0165,R-48826-1Q1RR,2.77,MARA,70,,Bobina,700.0,,,Rosa Claro,0165,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2429-R+48826+1Q1RR.html
2520-R+48826+LZY6B,HILOS,Mara 70,mara-70,BOBINA HILO ROSA CLARO MARA 70 700 MTS. C/ 0210,R-48826-LZY6B,2.77,MARA,70,,Bobina,700.0,,,Rosa Claro,0210,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2520-R+48826+LZY6B.html
8787-R+43647+PBRXY,HILOS,Mara 70,mara-70,BOBINA HILO ROSA CLARO MARA 70 700 MTS. C/ 2037,R-43647-PBRXY,2.77,MARA,70,,Bobina,700.0,,,Rosa Claro,2037,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/8787-R+43647+PBRXY.html
707-R+43667,HILOS,Mara 70,mara-70,BOBINA HILO ROSA FUCSIA MARA 70 700 MTS. C/ 0382,R-43667,2.77,MARA,70,,Bobina,700.0,,,Rosa,0382,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/707-R+43667.html
2648-R+48826+27HCS,HILOS,Mara 70,mara-70,BOBINA HILO ROSA FUXIA MARA 70 700 MTS. C/ 0321,R-48826-27HCS,2.77,MARA,70,,Bobina,700.0,,,Rosa,0321,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2648-R+48826+27HCS.html
7483-R+43647+IHOIO,HILOS,Mara 70,mara-70,BOBINA HILO ROSA FUXIA MARA 70 700 MTS. C/ 0624,R-43647-IHOIO,2.77,MARA,70,,Bobina,700.0,,,Rosa,0624,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/7483-R+43647+IHOIO.html
5809-R+43647+50V8V,HILOS,Mara 70,mara-70,BOBINA HILO ROSA FUXIA MARA 70 700 MTS. C/ 0718,R-43647-50V8V,2.77,MARA,70,,Bobina,700.0,,,Rosa,0718,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/5809-R+43647+50V8V.html
2355-R+43666+AGFH5,HILOS,Mara 70,mara-70,BOBINA HILO ROSA MARA 70 700 MTS. C/ 0079,R-43666-AGFH5,2.77,MARA,70,,Bobina,700.0,,,Rosa,0079,,,,,,,,,,false,,false,Grosor + Formato + Color,C,1,false,false,true,false,false,false,https://canodiy.es/mara-70/2355-R+43666+AGFH5.html
